algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,balance_kept_honest,balance_kept_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_threshold_honest,balance_threshold_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,balance_local_norm_honest,balance_local_norm_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,133,7.56814691499906,0.7971984788775444,0.5977922520041465,1.0,1.3924602270126343,nan,1000.0,1.0,1.0,50411,511,0,84,0.6002290721471661,0.0,7.636363636363637,0.0,135.33875066583806,0.0,135.33875066583806,0.0,6.797214753443154,nan,0.39963607490062714,0.0,5.807470933223661,0.0,8.303682457317006,nan,5234.096907276942,0.0,0.6002290721471661,0.0,5.807470933223661,0.9439012928518228,0.39963607490062714,0.6002290721471661,7.443631286621094,287.8753299002318
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,134,7.56814691499906,0.7974119800329208,0.5981768608093262,1.0,1.7429167926311493,nan,1000.0,1.0,1.0,50376,476,0,52,0.6002290721471661,0.0,5.777777777777778,0.0,135.25012037489148,0.0,135.25012037489148,0.0,6.4221265907807314,nan,0.5452642010317909,0.0,5.837068751770726,0.0,7.89794127146403,nan,5656.104058136394,0.0,0.6002290721471661,0.0,5.837068751770726,0.9243868765590559,0.5452642010317909,0.6002290721471661,6.0862554168701175,254.52468261613774
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,135,7.56814691499906,0.7974559795856476,0.5985371461510658,1.0,1.1071512401103973,nan,1000.0,1.0,1.0,50298,398,0,94,0.6002290721471661,0.0,8.545454545454545,0.0,135.41211492365056,0.0,135.41211492365056,0.0,6.4478770820294935,nan,0.35896469923582947,0.0,5.859254864582372,0.0,7.982649933208119,nan,5665.992591906356,0.0,0.6002290721471661,0.0,5.859254864582372,0.9382855036656849,0.35896469923582947,0.6002290721471661,7.447666320800781,311.62959255484964
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,136,7.56814691499906,0.7974019813537597,0.5988527297973633,1.0,1.502459188302358,nan,1000.0,1.0,1.0,50250,350,0,16,0.6002290721471661,0.0,2.6666666666666665,0.0,135.54791768391928,0.0,135.54791768391928,0.0,5.589420356735418,nan,0.660610189040502,0.0,5.871845640211994,0.0,6.966143290201823,nan,6007.802016431109,0.0,0.6002290721471661,0.0,5.871845640211994,0.9419227721467468,0.660610189040502,0.6002290721471661,4.066437530517578,180.23406049293328
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,137,7.56814691499906,0.7973614796996117,0.5995917302370072,1.0,1.170917159318924,nan,1000.0,1.0,1.0,50490,590,0,62,0.6002290721471661,0.0,6.2,0.0,135.4071273803711,0.0,135.4071273803711,0.0,7.449950510681596,nan,0.2766777204349637,0.0,5.892619374082185,0.0,9.347044610977173,nan,5523.1846402428755,0.0,0.6002290721471661,0.0,5.892619374082185,0.9471889445037065,0.2766777204349637,0.6002290721471661,6.770356369018555,276.1592320121438
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,138,7.56814691499906,0.7972919797897339,0.6003945657610893,1.0,1.540570275651084,nan,1000.0,1.0,1.0,50462,562,0,42,0.6002290721471661,0.0,4.666666666666667,0.0,135.5929209391276,0.0,135.5929209391276,0.0,6.384728452235688,nan,0.41022149390644497,0.0,5.911505537526619,0.0,8.064151075151232,nan,5768.58118920755,0.0,0.6002290721471661,0.0,5.911505537526619,0.9528948417046735,0.41022149390644497,0.6002290721471661,6.101681442260742,259.58615351433974
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,139,7.56814691499906,0.7972434809803963,0.6012000054121017,1.0,1.3235818296670914,nan,1000.0,1.0,1.0,50499,599,0,94,0.6002290721471661,0.0,7.833333333333333,0.0,135.31957499186197,0.0,135.31957499186197,0.0,6.941494779624413,nan,0.32461601806183654,0.0,5.935995328553195,0.0,8.826012174288431,nan,5917.192227840824,0.0,0.6002290721471661,0.0,5.935995328553195,0.9562007622319569,0.32461601806183654,0.6002290721471661,8.119174499511718,355.03153367044945
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,140,7.56814691499906,0.7972139784693718,0.6019851297140122,1.0,0.7579079987481236,nan,1000.0,1.0,1.0,50498,598,0,32,0.6002290721471661,0.0,4.0,0.0,135.33406257629395,0.0,135.33406257629395,0.0,5.6386816280821055,nan,0.3277683239430189,0.0,5.95278302939269,0.0,7.217460095882416,nan,5438.871473885118,0.0,0.6002290721471661,0.0,5.95278302939269,0.9613465853066323,0.3277683239430189,0.6002290721471661,5.413362503051758,217.5548589554047
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,141,7.56814691499906,0.7972689804434776,0.6022644004225731,1.0,1.2848837325970333,nan,1000.0,1.0,1.0,50196,296,0,128,0.6002290721471661,0.0,10.666666666666666,0.0,135.28627395629883,0.0,135.28627395629883,0.0,6.18804018233048,nan,0.4064046274870634,0.0,5.977964580651934,0.0,7.973614573478699,nan,5432.3899540249995,0.0,0.6002290721471661,0.0,5.977964580651934,0.9702226901460346,0.4064046274870634,0.6002290721471661,8.11717643737793,325.9433972415
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,142,7.56814691499906,0.7973634791374207,0.6028706547617912,1.0,1.0476121647017342,nan,1000.0,1.0,1.0,50157,257,0,38,0.6002290721471661,0.0,5.428571428571429,0.0,135.49696568080358,0.0,135.49696568080358,0.0,5.875180864212093,nan,0.5041572387729373,0.0,6.016664446297356,0.0,7.621117387499128,nan,5426.642441391467,0.0,0.6002290721471661,0.0,6.016664446297356,0.8790826751834186,0.5041572387729373,0.6002290721471661,4.742393798828125,189.93248544870133
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,143,7.56814691499906,0.7973704797029495,0.6033704453706741,1.0,1.3127384245395661,nan,1000.0,1.0,1.0,50399,499,0,70,0.6002290721471661,0.0,7.0,0.0,135.3244857788086,0.0,135.3244857788086,0.0,5.916407396391074,nan,0.3988701356574893,0.0,6.037649072346726,0.0,7.725930166244507,nan,6205.334859142525,0.0,0.6002290721471661,0.0,6.037649072346726,0.8818925615617543,0.3988701356574893,0.6002290721471661,6.76622428894043,310.2667429571262
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,144,7.56814691499906,0.7974609795212746,0.6040485101938248,1.0,0.7854400362287249,nan,1000.0,1.0,1.0,50287,387,0,38,0.6002290721471661,0.0,5.428571428571429,0.0,135.618168422154,0.0,135.618168422154,0.0,5.780685062221495,nan,0.28285061807504724,0.0,6.063971545909125,0.0,7.599190167018345,nan,6215.905758151857,0.0,0.6002290721471661,0.0,6.063971545909125,0.8504905183005832,0.28285061807504724,0.6002290721471661,4.746635894775391,217.55670153531497
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,145,7.56814691499906,0.7971474781632424,0.6048848789930343,1.0,1.1978601867502385,nan,1000.0,1.0,1.0,50424,524,0,90,0.6002290721471661,0.0,8.181818181818182,0.0,135.3107119473544,0.0,135.3107119473544,0.0,6.238022839685237,nan,0.2988200636411255,0.0,6.097682687982585,0.0,8.255250583995473,nan,5823.000803233676,0.0,0.6002290721471661,0.0,6.097682687982585,0.8276180064085141,0.2988200636411255,0.6002290721471661,7.442089157104492,320.2650441778522
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,146,7.56814691499906,0.7973314779996872,0.6054415246844291,1.0,1.2040310190482573,nan,1000.0,1.0,1.0,50542,642,0,66,0.6002290721471661,0.0,6.0,0.0,135.18176130814985,0.0,135.18176130814985,0.0,5.399114879280275,nan,0.4733523922887715,0.0,6.133547910668719,0.0,7.19285267049616,nan,6075.716904741356,0.0,0.6002290721471661,0.0,6.133547910668719,0.7923032340122071,0.4733523922887715,0.6002290721471661,7.434996871948242,334.1644297607745
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,147,7.56814691499906,0.7972069796919823,0.6057710355520248,1.0,1.6009014974037805,nan,1000.0,1.0,1.0,50690,790,0,152,0.6002290721471663,0.0,10.133333333333333,0.0,135.4768849690755,0.0,135.4768849690755,0.0,5.709521060988308,nan,0.5050290793180465,0.0,6.165160504137415,0.0,7.657263151804606,nan,6066.248670392739,0.0,0.6002290721471663,0.0,6.165160504137415,0.7973822499548384,0.5050290793180465,0.6002290721471663,10.160766372680664,454.9686502794554
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,148,7.56814691499906,0.7970319810509682,0.6069887298345565,1.0,1.1776027917861938,nan,1000.0,1.0,1.0,50634,734,0,50,0.6002290721471661,0.0,5.0,0.0,135.24740447998047,0.0,135.24740447998047,0.0,6.485687124940355,nan,0.3540954165160656,0.0,6.182893174688886,0.0,8.756391763687134,nan,5836.229096032897,0.0,0.6002290721471661,0.0,6.182893174688886,0.8007562898640161,0.3540954165160656,0.6002290721471661,6.7623702239990235,291.81145480164486
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,149,7.56814691499906,0.7972659790515899,0.6071245926618576,1.0,1.2425621118810442,nan,1000.0,1.0,1.0,50299,399,0,58,0.6002290721471661,0.0,6.444444444444445,0.0,135.49541897243924,0.0,135.49541897243924,0.0,6.141531510172693,nan,0.33309171431594425,0.0,6.20177933813332,0.0,8.347206751505533,nan,5977.624628382788,0.0,0.6002290721471661,0.0,6.20177933813332,0.80643172958368,0.33309171431594425,0.6002290721471661,6.097293853759766,268.9931082772254
