algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,balance_local_norm_honest,balance_local_norm_attacker,nsr_honest,nsr_attacker,noise_norm_honest,noise_norm_attacker,balance_kept_honest,balance_kept_attacker,sigma_dp_honest,sigma_dp_attacker,balance_threshold_honest,balance_threshold_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.617809638758329,0.797315313021342,0.5980035690466563,1.0,1.3978892942269643,nan,1000.0,1.0,1.0,30537,637,0,100,5.892685314270997,0.0,0.4041187152266502,0.0,135.3819844563802,0.0,8.375482241312662,nan,5231.167363287776,0.0,135.3819844563802,0.0,6.666666666666667,0.0,0.6002290721471663,0.0,6.810433930027839,nan,0.6002290721471663,0.0,5.892685314270997,0.9399312295707736,0.4041187152266502,0.6002290721471663,6.76909922281901,261.5583681643888
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.664571101922732,0.7975159778197607,0.5984204175074895,1.0,1.6642046704888345,nan,1000.0,1.0,1.0,30325,425,0,122,5.911815290665999,0.0,0.5029327760140101,0.0,135.54149068196614,0.0,8.202438036600748,nan,5693.405809852149,0.0,135.54149068196614,0.0,8.133333333333333,0.0,0.6002290721471663,0.0,6.625407937901377,nan,0.6002290721471663,0.0,5.911815290665999,0.95130509392619,0.5029327760140101,0.6002290721471663,6.777074534098308,284.6702904926075
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.686977243242527,0.7973539793491363,0.5988148883978526,1.0,1.316530177059273,nan,1000.0,1.0,1.0,30413,513,0,68,5.9278759486907,0.0,0.46293899789452553,0.0,135.39488728841147,0.0,8.108596881230673,nan,5868.489965583205,0.0,135.39488728841147,0.0,5.666666666666667,0.0,0.6002290721471661,0.0,6.506090182821801,nan,0.6002290721471661,0.0,5.9278759486907,0.9524965696580321,0.46293899789452553,0.6002290721471661,5.415795491536458,234.7395986233282
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.811410066032913,0.7972426450252533,0.5996616383393606,1.0,1.6370268429026884,nan,1000.0,1.0,1.0,30686,786,0,130,5.955941989569451,0.0,0.4160527608850423,0.0,135.5820285572725,0.0,9.318418166216683,nan,5174.1758700894925,0.0,135.5820285572725,0.0,7.647058823529412,0.0,0.6002290721471661,0.0,7.4271341440503775,nan,0.6002290721471661,0.0,5.955941989569451,0.9460652395435984,0.4160527608850423,0.6002290721471661,7.682981618245443,293.2032993050712
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.811410066032913,0.7971989792585373,0.6004659368594487,1.0,1.6655405473250608,nan,1000.0,1.0,1.0,30285,385,0,78,5.978960299032989,0.0,0.4609801329385776,0.0,135.40809396597055,0.0,8.11426228743333,nan,6211.929190682397,0.0,135.40809396597055,0.0,6.0,0.0,0.6002290721471661,0.0,6.424403612069859,nan,0.6002290721471661,0.0,5.978960299032989,0.9421750421353116,0.4609801329385776,0.6002290721471661,5.867684071858724,269.1835982629039
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.811410066032913,0.7972633123397828,0.6009930797417958,1.0,1.6008335737621082,nan,1000.0,1.0,1.0,30551,651,0,134,6.003315216774425,0.0,0.48122397591085997,0.0,135.52423993278953,0.0,8.419218203600716,nan,5769.249382361642,0.0,135.52423993278953,0.0,7.882352941176471,0.0,0.6002290721471661,0.0,6.62155887106794,nan,0.6002290721471661,0.0,6.003315216774425,0.9425144562852906,0.48122397591085997,0.6002290721471661,7.679706929524739,326.9241316671597
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.811410066032913,0.7971499796708424,0.6017670615514119,1.0,1.1210153780200265,nan,1000.0,1.0,1.0,30254,354,0,54,6.018691484305421,0.0,0.4658772881058129,0.0,135.28198658336294,0.0,7.328758976676247,nan,5543.6064347603815,0.0,135.28198658336294,0.0,4.909090909090909,0.0,0.6002290721471661,0.0,5.7256345098467465,nan,0.6002290721471661,0.0,6.018691484305421,0.9458548634886876,0.4658772881058129,0.6002290721471661,4.960339508056641,203.26556927454732
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,7.935842888823299,0.7970879781246185,0.602701361378034,0.9990338164251208,1.7875461839139462,nan,1000.0,0.9980842911877394,1.0,30211,312,0,153,6.04167010707227,0.0,0.5333175770938396,0.0,135.53030681610107,0.0,8.923042386770248,nan,5586.502406084831,0.0,135.53030681610107,0.0,9.5625,0.0,0.6002290721471661,0.0,6.924857519653458,nan,0.6002290721471661,0.0,6.04167010707227,0.9505474661490002,0.5333175770938396,0.6002290721471661,7.228283030192057,297.946794991191
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,7.935842888823299,0.797315645813942,0.6029559258619944,1.0,1.0893220255772273,nan,1000.0,1.0,1.0,30288,388,0,68,6.07517483204092,0.0,0.42568014313777286,0.0,135.51366424560547,0.0,7.799670298894246,nan,5951.0720426985135,0.0,135.51366424560547,0.0,5.666666666666667,0.0,0.6002290721471661,0.0,6.012828743773518,nan,0.6002290721471661,0.0,6.07517483204092,0.8901120799858852,0.42568014313777286,0.6002290721471661,5.420546569824219,238.0428817079405
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,7.935842888823299,0.797259980638822,0.6035231842597326,1.0,1.3519622257777624,nan,1000.0,1.0,1.0,30371,471,0,98,6.094760483020332,0.0,0.40301952990038054,0.0,135.6200725010463,0.0,7.631859064102173,nan,5706.561183255004,0.0,135.6200725010463,0.0,7.0,0.0,0.6002290721471661,0.0,5.844369084818797,nan,0.6002290721471661,0.0,6.094760483020332,0.8901953000200576,0.40301952990038054,0.6002290721471661,6.328936716715495,266.30618855190016
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,7.935842888823299,0.7971703137954076,0.6043450200557708,1.0,1.127180115743117,nan,1000.0,1.0,1.0,30370,470,0,54,6.117960564515797,0.0,0.37802308662371203,0.0,135.25609796697444,0.0,7.820490880446001,nan,6478.18936180496,0.0,135.25609796697444,0.0,4.909090909090909,0.0,0.6002290721471661,0.0,5.949027964590544,nan,0.6002290721471661,0.0,6.117960564515797,0.8679319034749484,0.37802308662371203,0.6002290721471661,4.959390258789062,237.53360993284852
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,7.935842888823299,0.7970273125171662,0.6050759899616241,1.0,1.424919405952096,nan,1000.0,1.0,1.0,30213,313,0,160,6.1443257527673545,0.0,0.41054382268339396,0.0,135.27369117736816,0.0,8.086878687143326,nan,6311.551407475503,0.0,135.27369117736816,0.0,10.0,0.0,0.6002290721471661,0.0,6.1107937837725,nan,0.6002290721471661,0.0,6.1443257527673545,0.8620840654336778,0.41054382268339396,0.6002290721471661,7.214596862792969,336.6160750653602
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,7.935842888823299,0.797086314757665,0.6055148343245188,1.0,1.0628315164811082,nan,1000.0,1.0,1.0,30477,577,0,166,6.174482689462119,0.0,0.370714105044802,0.0,135.5217785305447,0.0,7.57970995373196,nan,6047.576051694572,0.0,135.5217785305447,0.0,9.222222222222221,0.0,0.600229072147166,0.0,5.689498543420067,nan,0.600229072147166,0.0,6.174482689462119,0.8479514756669211,0.370714105044802,0.600229072147166,8.131306711832682,362.85456310167433
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,7.935842888823299,0.7971563126643498,0.6057934029897054,1.0,1.2902972243334119,nan,1000.0,1.0,1.0,30516,616,0,188,6.199169872099346,0.0,0.3789518314756845,0.0,135.47031763980263,0.0,7.967802097922878,nan,6335.881971398955,0.0,135.47031763980263,0.0,9.894736842105264,0.0,0.600229072147166,0.0,5.941069672805514,nan,0.600229072147166,0.0,6.199169872099346,0.8508363488626407,0.3789518314756845,0.600229072147166,8.579786783854166,401.27252485526714
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,7.935842888823299,0.7970459800958634,0.6068078531821569,1.0,1.7257781880242484,nan,1000.0,1.0,1.0,30602,702,0,78,6.217288866432201,0.0,0.48759831488132477,0.0,135.51678466796875,0.0,8.606988600322179,nan,6704.516818213496,0.0,135.51678466796875,0.0,5.571428571428571,0.0,0.6002290721471661,0.0,6.375027140872509,nan,0.6002290721471661,0.0,6.217288866432201,0.8536518122549227,0.48759831488132477,0.6002290721471661,6.324116617838541,312.87745151662983
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,7.935842888823299,0.7970446447531382,0.6074887456496557,1.0,1.5389043731348855,nan,1000.0,1.0,1.0,30389,489,0,94,6.235655829751527,0.0,0.4310397356748581,0.0,135.46749114990234,0.0,8.382017033440727,nan,5652.888667029185,0.0,135.46749114990234,0.0,6.714285714285714,0.0,0.6002290721471661,0.0,6.167143484303371,nan,0.6002290721471661,0.0,6.235655829751527,0.8582340008900834,0.4310397356748581,0.6002290721471661,6.321816253662109,263.80147112802865
