algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,noise_norm_honest,noise_norm_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_threshold_honest,balance_threshold_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,balance_kept_honest,balance_kept_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,136,7.885400957898083,0.8834879776835441,0.40053391724824905,1.0,1.744823197523753,nan,1000.0,1.0,1.0,50250,350,0,16,135.54791768391928,0.0,7.377878824869792,nan,5.919784359195926,nan,6.235653127248806,0.0,0.6002290721471661,0.0,135.54791768391928,0.0,0.6002290721471661,0.0,11588.618641917676,0.0,0.748789648214976,0.0,2.6666666666666665,0.0,6.235653127248806,0.9279354572722244,0.748789648214976,0.6002290721471661,4.066437530517578,347.65855925753027
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,137,7.885400957898083,0.8833289778232575,0.40139499455690386,1.0,3.014795017242432,nan,1000.0,1.0,1.0,50490,590,0,62,135.4071273803711,0.0,10.76453719139099,nan,8.579746078463454,nan,6.253685156316205,0.0,0.6002290721471661,0.0,135.4071273803711,0.0,0.6002290721471661,0.0,10664.906597122663,0.0,0.7485664010047912,0.0,6.2,0.0,6.253685156316205,0.9297633176369752,0.7485664010047912,0.6002290721471661,6.770356369018555,533.2453298561331
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,138,7.885400957898083,0.8832599776983261,0.40189111515879633,1.0,2.468284991052416,nan,1000.0,1.0,1.0,50462,562,0,42,135.5929209391276,0.0,9.039082951015896,nan,7.156623128912228,nan,6.272389858610637,0.0,0.6002290721471661,0.0,135.5929209391276,0.0,0.6002290721471661,0.0,10405.77570322644,0.0,0.730902632077535,0.0,4.666666666666667,0.0,6.272389858610637,0.9336489898514558,0.730902632077535,0.6002290721471661,6.101681442260742,468.25990664518986
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,139,7.885400957898083,0.883062978386879,0.40271107986569404,1.0,2.648048371076584,nan,1000.0,1.0,1.0,50499,599,0,94,135.31957499186197,0.0,10.141142010688782,nan,7.975819989428165,nan,6.295910498095307,0.0,0.6002290721471661,0.0,135.31957499186197,0.0,0.6002290721471661,0.0,10054.526707178231,0.0,0.7020636796951294,0.0,7.833333333333333,0.0,6.295910498095307,0.9358586941925185,0.7020636796951294,0.6002290721471661,8.119174499511718,603.2716024306939
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,140,7.885400957898083,0.8831369799375534,0.4028610762953758,1.0,1.5850558280944824,nan,1000.0,1.0,1.0,50498,598,0,32,135.33406257629395,0.0,7.582919061183929,nan,5.924198517138295,nan,6.312501677558869,0.0,0.6002290721471661,0.0,135.33406257629395,0.0,0.6002290721471661,0.0,11627.8447540649,0.0,0.713070698082447,0.0,4.0,0.0,6.312501677558869,0.9397179377766538,0.713070698082447,0.6002290721471661,5.413362503051758,465.113790162596
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,141,7.885400957898083,0.8830129769444466,0.40370542243123053,1.0,2.474027474721273,nan,1000.0,1.0,1.0,50196,296,0,128,135.28627395629883,0.0,9.32319207986196,nan,7.235399540086036,nan,6.332961565933743,0.0,0.6002290721471661,0.0,135.28627395629883,0.0,0.6002290721471661,0.0,10826.478520201006,0.0,0.7732490003108978,0.0,10.666666666666666,0.0,6.332961565933743,0.9449700630326776,0.7732490003108978,0.6002290721471661,8.11717643737793,649.5887112120604
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,142,7.885400957898083,0.8830394771695137,0.4038959018886089,1.0,1.7714544917855943,nan,1000.0,1.0,1.0,50157,257,0,38,135.49696568080358,0.0,8.156975882393974,nan,6.288278500038536,nan,6.370050585142594,0.0,0.6002290721471661,0.0,135.49696568080358,0.0,0.6002290721471661,0.0,10997.05090809702,0.0,0.7958492977278573,0.0,5.428571428571429,0.0,6.370050585142594,0.8369150485197,0.7958492977278573,0.6002290721471661,4.742393798828125,384.8967817833958
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,143,7.885400957898083,0.8830279800295829,0.4043980297446251,1.0,2.288225305080414,nan,1000.0,1.0,1.0,50399,499,0,70,135.3244857788086,0.0,8.526117134094239,nan,6.529179191270389,nan,6.391035211191963,0.0,0.6002290721471661,0.0,135.3244857788086,0.0,0.6002290721471661,0.0,10983.135970791847,0.0,0.7162470817565918,0.0,7.0,0.0,6.391035211191963,0.8391480160928394,0.7162470817565918,0.6002290721471661,6.76622428894043,549.1567985395924
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,144,7.885400957898083,0.8830574783682823,0.4046401497721672,1.0,2.3662640622683933,nan,1000.0,1.0,1.0,50287,387,0,38,135.618168422154,0.0,8.488518783024379,nan,6.457195128815777,nan,6.416367440093854,0.0,0.6002290721471661,0.0,135.618168422154,0.0,0.6002290721471661,0.0,11228.96393569454,0.0,0.7374049084527152,0.0,5.428571428571429,0.0,6.416367440093854,0.801976431778921,0.7374049084527152,0.6002290721471661,4.746635894775391,393.0137377493089
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,145,7.885400957898083,0.8828914779424667,0.40554564267396925,1.0,2.6805879961360586,nan,1000.0,1.0,1.0,50424,524,0,90,135.3107119473544,0.0,9.2534029267051,nan,6.992269733580784,nan,6.435840561708534,0.0,0.6002290721471661,0.0,135.3107119473544,0.0,0.6002290721471661,0.0,11235.789931604022,0.0,0.7946102890101346,0.0,8.181818181818182,0.0,6.435840561708534,0.8011740098005767,0.7946102890101346,0.6002290721471661,7.442089157104492,617.9684462382212
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,146,7.885400957898083,0.8828939765691757,0.40588837847113607,1.0,1.9537640701640735,nan,1000.0,1.0,1.0,50542,642,0,66,135.18176130814985,0.0,8.093683459542014,nan,6.075298465912221,nan,6.458776232783495,0.0,0.6002290721471661,0.0,135.18176130814985,0.0,0.6002290721471661,0.0,11172.707746537288,0.0,0.7332214387980375,0.0,6.0,0.0,6.458776232783495,0.7909830262049621,0.7332214387980375,0.6002290721471661,7.434996871948242,614.4989260595507
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,147,7.885400957898083,0.8827284768223762,0.4066251100599766,1.0,2.0980105996131897,nan,1000.0,1.0,1.0,50690,790,0,152,135.4768849690755,0.0,8.677016989390056,nan,6.469884900821295,nan,6.486971114919966,0.0,0.6002290721471663,0.0,135.4768849690755,0.0,0.6002290721471663,0.0,11298.622910564196,0.0,0.7045378804206848,0.0,10.133333333333333,0.0,6.486971114919966,0.7918043570209206,0.7045378804206848,0.6002290721471663,10.160766372680664,847.3967182923147
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,148,7.885400957898083,0.8825994768738746,0.4073910120129585,0.9962962962962962,2.5141253530979157,nan,1000.0,0.9928571428571429,1.0,50634,735,0,49,135.24740447998047,0.0,10.150324249267578,nan,7.51814549577944,nan,6.502116302835575,0.0,0.6002290721471661,0.0,135.24740447998047,0.0,0.6002290721471661,0.0,10965.531637253678,0.0,0.733159065246582,0.0,4.9,0.0,6.502116302835575,0.7897973601048122,0.733159065246582,0.6002290721471661,6.7623702239990235,548.2765818626838
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,149,7.885400957898083,0.8825449773669243,0.4079084698855877,1.0,2.9020752376980252,nan,1000.0,1.0,1.0,50299,399,0,58,135.49541897243924,0.0,9.70128764046563,nan,7.1378085516358345,nan,6.5176905256511715,0.0,0.6002290721471661,0.0,135.49541897243924,0.0,0.6002290721471661,0.0,10920.732334432674,0.0,0.7915118667814467,0.0,6.444444444444445,0.0,6.5176905256511715,0.7907731560866288,0.7915118667814467,0.6002290721471661,6.097293853759766,491.4329550494703
